Temp,Conc
-1.167833e+00,1.554734e+00
-1.161267e+00,1.512932e+00
-1.182676e+00,1.495606e+00
-1.155642e+00,1.509056e+00
-1.117588e+00,1.546789e+00
-1.161446e+00,1.520380e+00
-1.194324e+00,1.473752e+00
-1.169173e+00,1.507931e+00
-1.211274e+00,1.508984e+00
-1.158920e+00,1.524971e+00
-1.194397e+00,1.495775e+00
-1.164531e+00,1.543053e+00
-1.173573e+00,1.520524e+00
-1.244202e+00,1.511601e+00
-1.208569e+00,1.566136e+00
-1.178203e+00,1.503488e+00
-1.182049e+00,1.552064e+00
-1.184214e+00,1.527599e+00
-1.137688e+00,1.512737e+00
-1.199521e+00,1.493109e+00
-1.175572e+00,1.546014e+00
-1.210675e+00,1.502661e+00
-1.173410e+00,1.452610e+00
-1.211009e+00,1.517583e+00
-1.181883e+00,1.569778e+00
-1.141557e+00,1.473042e+00
-1.207973e+00,1.535329e+00
-1.163022e+00,1.507325e+00
-1.210860e+00,1.505622e+00
-1.174821e+00,1.509893e+00
-1.172080e+00,1.557361e+00
-1.189949e+00,1.514292e+00
-1.173239e+00,1.559734e+00
-1.196209e+00,1.560222e+00
-1.200081e+00,1.541479e+00
-1.162517e+00,1.506069e+00
-1.181048e+00,1.452197e+00
-1.191950e+00,1.554448e+00
-1.212556e+00,1.507478e+00
-1.175802e+00,1.486177e+00
-1.236085e+00,1.483057e+00
-1.192955e+00,1.570428e+00
-1.179119e+00,1.546506e+00
-1.230037e+00,1.517812e+00
-1.229220e+00,1.521378e+00
-1.183164e+00,1.464887e+00
-1.161502e+00,1.512522e+00
-1.165641e+00,1.503044e+00
-1.130249e+00,1.565829e+00
-1.148688e+00,1.528200e+00
-1.244548e+00,1.525018e+00
-1.118081e+00,1.505824e+00
-1.154302e+00,1.517705e+00
-1.193252e+00,1.517233e+00
-1.205086e+00,1.525848e+00
-1.172346e+00,1.573461e+00
-1.154324e+00,1.461356e+00
-1.172587e+00,1.505995e+00
-1.255630e+00,1.510812e+00
-1.239189e+00,1.512267e+00
-1.172692e+00,1.526848e+00
-1.167807e+00,1.549876e+00
-1.179226e+00,1.457874e+00
-1.215770e+00,1.503265e+00
-1.202995e+00,1.472869e+00
-1.114481e+00,1.512674e+00
-1.192465e+00,1.517875e+00
-1.177939e+00,1.519700e+00
-1.087310e+00,1.522861e+00
-1.195648e+00,1.531758e+00
-1.192151e+00,1.526973e+00
-1.172632e+00,1.528126e+00
-1.155953e+00,1.527920e+00
-1.175765e+00,1.549477e+00
-1.175011e+00,1.512925e+00
-1.205556e+00,1.572552e+00
-1.173187e+00,1.511074e+00
-1.152763e+00,1.489089e+00
-1.098394e+00,1.480460e+00
-1.195390e+00,1.568921e+00
-1.170054e+00,1.530976e+00
-1.112826e+00,1.513641e+00
-1.137702e+00,1.482895e+00
-1.153616e+00,1.485981e+00
-1.188020e+00,1.477682e+00
-1.176529e+00,1.567557e+00
-1.144893e+00,1.498512e+00
-1.210081e+00,1.513501e+00
-1.098501e+00,1.510475e+00
-1.148867e+00,1.562964e+00
-1.172839e+00,1.530886e+00
-1.176452e+00,1.512353e+00
-1.165564e+00,1.533088e+00
-1.183129e+00,1.514643e+00
-1.195867e+00,1.536260e+00
-1.164408e+00,1.495966e+00
-1.178527e+00,1.538985e+00
-1.186047e+00,1.514775e+00
-1.157786e+00,1.512052e+00
-1.204306e+00,1.506358e+00
-1.129254e+00,1.486053e+00
-1.178227e+00,1.476385e+00
-1.138470e+00,1.512735e+00
-1.138781e+00,1.512800e+00
-1.172428e+00,1.511982e+00
-1.164157e+00,1.452897e+00
-1.197045e+00,1.538732e+00
-1.167694e+00,1.524121e+00
-1.159282e+00,1.494309e+00
-1.166235e+00,1.500241e+00
-1.156932e+00,1.537831e+00
-1.170662e+00,1.511677e+00
-1.179157e+00,1.472231e+00
-1.230284e+00,1.513916e+00
-1.261922e+00,1.530525e+00
-1.187302e+00,1.477372e+00
-1.151967e+00,1.499989e+00
-1.263946e+00,1.508645e+00
-1.145485e+00,1.519610e+00
-1.177349e+00,1.527718e+00
-1.172042e+00,1.479349e+00
-1.180211e+00,1.515314e+00
-1.175616e+00,1.472863e+00
-1.154392e+00,1.472282e+00
-1.181430e+00,1.517038e+00
-1.226053e+00,1.513911e+00
-1.084107e+00,1.509134e+00
-1.175218e+00,1.516083e+00
-1.104960e+00,1.553088e+00
-1.162103e+00,1.565416e+00
-1.144448e+00,1.497890e+00
-1.169696e+00,1.461352e+00
-1.140965e+00,1.493068e+00
-1.226638e+00,1.558641e+00
-1.163312e+00,1.539271e+00
-1.188818e+00,1.489845e+00
-1.183343e+00,1.512844e+00
-1.195304e+00,1.521310e+00
-1.226056e+00,1.473313e+00
-1.183355e+00,1.495442e+00
-1.171507e+00,1.483120e+00
-1.197234e+00,1.508149e+00
-1.152077e+00,1.508715e+00
-1.211942e+00,1.511161e+00
-1.153287e+00,1.490689e+00
-1.176962e+00,1.520307e+00
-1.174225e+00,1.526452e+00
-1.145392e+00,1.567337e+00
-1.196178e+00,1.549549e+00
-1.238985e+00,1.515501e+00
-1.118653e+00,1.512884e+00
-1.172166e+00,1.499730e+00
-1.132281e+00,1.512829e+00
-1.140471e+00,1.550510e+00
-1.173634e+00,1.539072e+00
-1.142753e+00,1.534766e+00
-1.179047e+00,1.490662e+00
-1.220074e+00,1.511360e+00
-1.171759e+00,1.471045e+00
-1.167754e+00,1.494478e+00
-1.141191e+00,1.512987e+00
-1.132438e+00,1.498883e+00
-1.155609e+00,1.512871e+00
-1.171765e+00,1.481491e+00
-1.197577e+00,1.501960e+00
-1.172581e+00,1.532782e+00
-1.175249e+00,1.516134e+00
-1.168334e+00,1.502096e+00
-1.221867e+00,1.554150e+00
-1.112760e+00,1.529571e+00
-1.188268e+00,1.505153e+00
-1.203961e+00,1.541971e+00
-1.155934e+00,1.530984e+00
-1.155536e+00,1.558362e+00
-1.145887e+00,1.542087e+00
-1.257202e+00,1.510145e+00
-1.193089e+00,1.490831e+00
-1.157168e+00,1.506648e+00
-1.173583e+00,1.512878e+00
-1.149174e+00,1.502719e+00
-1.180785e+00,1.523459e+00
-1.208645e+00,1.485595e+00
-1.211506e+00,1.500393e+00
-1.192865e+00,1.515390e+00
-1.203520e+00,1.509650e+00
-1.154281e+00,1.524110e+00
-1.162191e+00,1.537084e+00
-1.148360e+00,1.565510e+00
-1.180439e+00,1.519240e+00
-1.221501e+00,1.513555e+00
-1.226382e+00,1.512673e+00
-1.217993e+00,1.455386e+00
-1.173246e+00,1.487411e+00
-1.172280e+00,1.508023e+00
-1.228888e+00,1.552584e+00
-1.120868e+00,1.510288e+00
-1.200692e+00,1.505377e+00
-1.177077e+00,1.478452e+00
-1.193682e+00,1.513188e+00
-1.174015e+00,1.527311e+00
-1.137247e+00,1.511523e+00
-1.169423e+00,1.509469e+00
-1.193660e+00,1.508928e+00
-1.187369e+00,1.520621e+00
-1.185601e+00,1.496946e+00
-1.171305e+00,1.538223e+00
-1.178725e+00,1.503740e+00
-1.180739e+00,1.499036e+00
-1.170686e+00,1.543129e+00
-1.147129e+00,1.509047e+00
-1.168269e+00,1.505479e+00
-1.243703e+00,1.488578e+00
-1.158603e+00,1.481751e+00
-1.171642e+00,1.511747e+00
-1.169545e+00,1.557190e+00
-1.269284e+00,1.505182e+00
-1.215437e+00,1.522666e+00
-1.249360e+00,1.495817e+00
-1.112248e+00,1.516858e+00
-1.253230e+00,1.492485e+00
-1.186802e+00,1.506975e+00
-1.157521e+00,1.456895e+00
-1.266323e+00,1.493095e+00
-1.184492e+00,1.486020e+00
-1.170975e+00,1.478315e+00
-1.163887e+00,1.512689e+00
-1.149604e+00,1.505122e+00
-1.167377e+00,1.507598e+00
-1.155790e+00,1.530421e+00
-1.171881e+00,1.470631e+00
-1.110511e+00,1.531002e+00
-1.082703e+00,1.503871e+00
-1.155120e+00,1.516892e+00
-1.190469e+00,1.516303e+00
-1.142940e+00,1.491328e+00
-1.200828e+00,1.526896e+00
-1.177095e+00,1.533624e+00
-1.166945e+00,1.518467e+00
-1.161609e+00,1.494336e+00
-1.105192e+00,1.500219e+00
-1.172620e+00,1.521855e+00
-1.210395e+00,1.528873e+00
-1.249338e+00,1.492473e+00
-1.183452e+00,1.483441e+00
-1.174240e+00,1.534335e+00
-1.174411e+00,1.511893e+00
-1.155559e+00,1.482148e+00
-1.153770e+00,1.514108e+00
-1.196014e+00,1.560101e+00
-1.157959e+00,1.569105e+00
-1.183463e+00,1.537187e+00
-1.171076e+00,1.505809e+00
-1.224270e+00,1.534438e+00
-1.199882e+00,1.506536e+00
-1.171844e+00,1.533310e+00
-1.159250e+00,1.519997e+00
-1.163468e+00,1.570365e+00
-1.175875e+00,1.512073e+00
-1.136283e+00,1.546488e+00
-1.170200e+00,1.512631e+00
-1.215175e+00,1.499802e+00
-1.182415e+00,1.507349e+00
-1.182132e+00,1.516097e+00
-1.167311e+00,1.489891e+00
-1.177341e+00,1.458373e+00
-1.186532e+00,1.492693e+00
-1.197462e+00,1.464345e+00
-1.146582e+00,1.500550e+00
-1.203606e+00,1.474870e+00
-1.168001e+00,1.454618e+00
-1.160710e+00,1.512702e+00
-1.194867e+00,1.520747e+00
-1.148716e+00,1.489395e+00
-1.145563e+00,1.510067e+00
-1.161104e+00,1.516913e+00
-1.208456e+00,1.502428e+00
-1.175217e+00,1.495534e+00
-1.174384e+00,1.497638e+00
-1.117554e+00,1.498493e+00
-1.266782e+00,1.513389e+00
-1.203282e+00,1.511670e+00
-1.136888e+00,1.543944e+00
-1.105198e+00,1.529345e+00
-1.172498e+00,1.517334e+00
-1.164680e+00,1.499869e+00
-1.113193e+00,1.491892e+00
-1.240616e+00,1.541784e+00
-1.170848e+00,1.505383e+00
-1.204939e+00,1.508651e+00
-1.169591e+00,1.480134e+00
-1.182007e+00,1.552367e+00
-1.207332e+00,1.515179e+00
-1.161154e+00,1.513684e+00
-1.208741e+00,1.561750e+00
-1.191344e+00,1.533597e+00
-1.241394e+00,1.536625e+00
-1.154923e+00,1.509016e+00
-1.163686e+00,1.524705e+00
-1.161765e+00,1.497221e+00
-1.188875e+00,1.519160e+00
-1.172438e+00,1.496794e+00
-1.156708e+00,1.524108e+00
-1.157068e+00,1.561293e+00
-1.178521e+00,1.487012e+00
-1.167683e+00,1.528372e+00
-1.134658e+00,1.497337e+00
-1.190326e+00,1.453248e+00
-1.172587e+00,1.518770e+00
-1.172040e+00,1.482917e+00
-1.095934e+00,1.522401e+00
-1.130921e+00,1.490417e+00
-1.171921e+00,1.509783e+00
-1.163035e+00,1.558074e+00
-1.123234e+00,1.509034e+00
-1.145079e+00,1.542851e+00
-1.153541e+00,1.519868e+00
-1.175420e+00,1.527661e+00
-1.166087e+00,1.548625e+00
-1.170759e+00,1.474387e+00
-1.173784e+00,1.512704e+00
-1.109262e+00,1.501778e+00
-1.201294e+00,1.521465e+00
-1.198424e+00,1.482393e+00
-1.186145e+00,1.490866e+00
-1.179901e+00,1.473443e+00
-1.173096e+00,1.480423e+00
-1.112772e+00,1.512595e+00
-1.171506e+00,1.510923e+00
-1.171219e+00,1.512103e+00
-1.222193e+00,1.555770e+00
-1.152175e+00,1.485611e+00
-1.177430e+00,1.486224e+00
-1.198383e+00,1.511181e+00
-1.172215e+00,1.505079e+00
-1.109462e+00,1.499304e+00
-1.160715e+00,1.531108e+00
-1.168594e+00,1.508359e+00
-1.171965e+00,1.474219e+00
-1.231315e+00,1.525046e+00
-1.180464e+00,1.511198e+00
-1.200101e+00,1.514182e+00
-1.207899e+00,1.547789e+00
-1.164051e+00,1.462101e+00
-1.168728e+00,1.506139e+00
-1.249521e+00,1.505938e+00
-1.119534e+00,1.485307e+00
-1.160387e+00,1.513950e+00
-1.171847e+00,1.479349e+00
-1.180188e+00,1.517382e+00
-1.177874e+00,1.498439e+00
-1.175527e+00,1.491848e+00
-1.150321e+00,1.464354e+00
-1.171253e+00,1.516867e+00
-1.236290e+00,1.488126e+00
-1.259293e+00,1.495684e+00
-1.183729e+00,1.475045e+00
-1.219421e+00,1.515796e+00
-1.154015e+00,1.520362e+00
-1.159015e+00,1.519938e+00
-1.176197e+00,1.467214e+00
-1.149578e+00,1.503282e+00
-1.133852e+00,1.538246e+00
-1.250915e+00,1.490675e+00
-1.242349e+00,1.499336e+00
-1.173089e+00,1.521682e+00
-1.183236e+00,1.512885e+00
-1.164013e+00,1.516714e+00
-1.143977e+00,1.521741e+00
-1.221819e+00,1.459055e+00
-1.189872e+00,1.538980e+00
-1.204674e+00,1.486702e+00
-1.193620e+00,1.513352e+00
-1.180944e+00,1.508652e+00
-1.135820e+00,1.468606e+00
-1.165462e+00,1.523615e+00
-1.187897e+00,1.492672e+00
-1.166500e+00,1.529572e+00
-1.171119e+00,1.492078e+00
-1.173711e+00,1.553351e+00
-1.231735e+00,1.523234e+00
-1.177312e+00,1.455686e+00
-1.114592e+00,1.535729e+00
-1.207143e+00,1.462306e+00
-1.172103e+00,1.503314e+00
-1.166603e+00,1.559699e+00
-1.189428e+00,1.535855e+00
-1.226287e+00,1.512854e+00
-1.132321e+00,1.496178e+00
-1.171272e+00,1.526144e+00
-1.158865e+00,1.479191e+00
-1.188193e+00,1.510031e+00
-1.178666e+00,1.471875e+00
-1.140459e+00,1.553297e+00
-1.185015e+00,1.525803e+00
-1.175760e+00,1.494295e+00
-1.219008e+00,1.514516e+00
-1.113392e+00,1.500489e+00
-1.149136e+00,1.508494e+00
-1.171990e+00,1.538509e+00
-1.193143e+00,1.509623e+00
-1.190794e+00,1.478035e+00
-1.171992e+00,1.524206e+00
-1.165440e+00,1.525701e+00
-1.170681e+00,1.512461e+00
-1.168784e+00,1.499792e+00
-1.232801e+00,1.459761e+00
-1.236452e+00,1.519121e+00
-1.120532e+00,1.519043e+00
-1.193389e+00,1.536725e+00
-1.148405e+00,1.524074e+00
-1.157099e+00,1.471991e+00
-1.121641e+00,1.495869e+00
-1.158466e+00,1.502844e+00
-1.178918e+00,1.474818e+00
-1.179538e+00,1.529641e+00
-1.245751e+00,1.481987e+00
-1.170059e+00,1.552052e+00
-1.174716e+00,1.513001e+00
-1.220807e+00,1.494147e+00
-1.139524e+00,1.503046e+00
-1.155852e+00,1.521802e+00
-1.161786e+00,1.561090e+00
-1.171857e+00,1.515241e+00
-1.205443e+00,1.479968e+00
-1.159049e+00,1.512281e+00
-1.180032e+00,1.513900e+00
-1.156750e+00,1.456239e+00
-1.207951e+00,1.537996e+00
-1.188973e+00,1.564253e+00
-1.162602e+00,1.528768e+00
-1.183355e+00,1.483142e+00
-1.187783e+00,1.528435e+00
-1.182055e+00,1.543453e+00
-1.150578e+00,1.521873e+00
-1.172404e+00,1.507504e+00
-1.187014e+00,1.537190e+00
-1.116555e+00,1.520702e+00
-1.180728e+00,1.497137e+00
-1.184635e+00,1.509952e+00
-1.175525e+00,1.474901e+00
-1.169691e+00,1.511182e+00
-1.157091e+00,1.524846e+00
-1.116864e+00,1.516006e+00
-1.192847e+00,1.554254e+00
-1.177471e+00,1.495676e+00
-1.164918e+00,1.508291e+00
-1.179213e+00,1.529474e+00
-1.200403e+00,1.505525e+00
-1.172422e+00,1.538684e+00
-1.183872e+00,1.508425e+00
-1.189473e+00,1.518071e+00
-1.173093e+00,1.530786e+00
-1.183527e+00,1.573582e+00
-1.206020e+00,1.479552e+00
-1.172174e+00,1.508944e+00
-1.177627e+00,1.559014e+00
-1.200444e+00,1.460063e+00
-1.182711e+00,1.505789e+00
-1.203743e+00,1.521508e+00
-1.245469e+00,1.478398e+00
-1.180052e+00,1.453118e+00
-1.234342e+00,1.536690e+00
-1.190620e+00,1.465376e+00
-1.205273e+00,1.472892e+00
-1.173527e+00,1.537028e+00
-1.165968e+00,1.468384e+00
-1.166091e+00,1.512708e+00
-1.129026e+00,1.509099e+00
-1.129210e+00,1.550810e+00
-1.151802e+00,1.499436e+00
-1.113218e+00,1.511123e+00
-1.169904e+00,1.460132e+00
-1.150325e+00,1.510937e+00
-1.165501e+00,1.515291e+00
-1.199220e+00,1.470431e+00
-1.184036e+00,1.510517e+00
-1.097871e+00,1.505488e+00
-1.176916e+00,1.450952e+00
-1.160583e+00,1.523879e+00
-1.170251e+00,1.504866e+00
-1.175117e+00,1.466700e+00
-1.135661e+00,1.510185e+00
-1.196880e+00,1.505657e+00
-1.212085e+00,1.513903e+00
-1.188403e+00,1.513020e+00
-1.242087e+00,1.531270e+00
-1.172650e+00,1.517403e+00
-1.173361e+00,1.484607e+00
-1.155107e+00,1.507065e+00
-1.110609e+00,1.512129e+00
-1.197916e+00,1.536937e+00
-1.182087e+00,1.482830e+00
-1.168190e+00,1.543561e+00
-1.173017e+00,1.468087e+00
-1.171770e+00,1.503988e+00
-1.156082e+00,1.514949e+00
-1.173617e+00,1.558168e+00
-1.158032e+00,1.454292e+00
-1.151687e+00,1.474688e+00
-1.177584e+00,1.523934e+00
-1.119128e+00,1.506128e+00
-1.172380e+00,1.520659e+00
-1.220757e+00,1.521673e+00
-1.235437e+00,1.507392e+00
-1.171894e+00,1.507325e+00
-1.162073e+00,1.515157e+00
-1.179517e+00,1.548383e+00
-1.175081e+00,1.500821e+00
-1.185346e+00,1.545975e+00
-1.172086e+00,1.513438e+00
-1.170010e+00,1.529011e+00
-1.151584e+00,1.534050e+00
-1.119055e+00,1.533257e+00
-1.170125e+00,1.506540e+00
-1.169575e+00,1.511113e+00
-1.096303e+00,1.513696e+00
-1.165988e+00,1.493674e+00
-1.233883e+00,1.492735e+00
-1.160098e+00,1.555419e+00
-1.152006e+00,1.520784e+00
-1.200945e+00,1.455692e+00
-1.162376e+00,1.462084e+00
-1.158259e+00,1.534329e+00
-1.169687e+00,1.509815e+00
-1.173332e+00,1.503548e+00
-1.173016e+00,1.500984e+00
-1.166413e+00,1.489467e+00
-1.161726e+00,1.512653e+00
-1.083672e+00,1.516060e+00
-1.182516e+00,1.516271e+00
-1.179399e+00,1.460820e+00
-1.172511e+00,1.508690e+00
-1.176133e+00,1.510081e+00
-1.159173e+00,1.514445e+00
-1.197556e+00,1.538267e+00
-1.154314e+00,1.490183e+00
-1.155525e+00,1.482806e+00
-1.179147e+00,1.486542e+00
-1.168075e+00,1.474237e+00
-1.189488e+00,1.497090e+00
-1.180613e+00,1.453988e+00
-1.202608e+00,1.511476e+00
-1.172432e+00,1.519957e+00
-1.143319e+00,1.493701e+00
-1.210691e+00,1.528405e+00
-1.175930e+00,1.513403e+00
-1.105448e+00,1.509090e+00
-1.166123e+00,1.561533e+00
-1.176874e+00,1.512132e+00
-1.212557e+00,1.530274e+00
-1.206567e+00,1.530556e+00
-1.155273e+00,1.499425e+00
-1.132353e+00,1.483947e+00
-1.165613e+00,1.543189e+00
-1.113990e+00,1.516808e+00
-1.156837e+00,1.505398e+00
-1.144863e+00,1.516730e+00
-1.171089e+00,1.489169e+00
-1.177735e+00,1.518520e+00
-1.157093e+00,1.500551e+00
-1.173055e+00,1.485015e+00
-1.147694e+00,1.495917e+00
-1.171018e+00,1.516267e+00
-1.101609e+00,1.486551e+00
-1.206295e+00,1.562982e+00
-1.159050e+00,1.523273e+00
-1.213877e+00,1.521305e+00
-1.144886e+00,1.514541e+00
-1.144690e+00,1.538506e+00
-1.139490e+00,1.526715e+00
-1.110186e+00,1.522858e+00
-1.157921e+00,1.546390e+00
-1.145173e+00,1.538755e+00
-1.170023e+00,1.552538e+00
-1.175903e+00,1.512957e+00
-1.215385e+00,1.520209e+00
-1.179176e+00,1.462143e+00
-1.225152e+00,1.543033e+00
-1.174526e+00,1.562320e+00
-1.161739e+00,1.503764e+00
-1.187827e+00,1.511166e+00
-1.165725e+00,1.508854e+00
-1.156336e+00,1.541711e+00
-1.174798e+00,1.504583e+00
-1.182415e+00,1.482422e+00
-1.172172e+00,1.514229e+00
-1.170011e+00,1.546307e+00
-1.169207e+00,1.490654e+00
-1.154114e+00,1.562272e+00
-1.221600e+00,1.503117e+00
-1.169813e+00,1.564557e+00
-1.159556e+00,1.499012e+00
-1.172129e+00,1.509065e+00
-1.169807e+00,1.533786e+00
-1.151112e+00,1.516345e+00
-1.158780e+00,1.506779e+00
-1.167228e+00,1.538746e+00
-1.170368e+00,1.514501e+00
-1.166897e+00,1.465938e+00
-1.171338e+00,1.470136e+00
-1.185748e+00,1.509720e+00
-1.184087e+00,1.497990e+00
-1.192595e+00,1.534692e+00
-1.187492e+00,1.536965e+00
-1.162063e+00,1.494971e+00
-1.170184e+00,1.511060e+00
-1.131919e+00,1.503854e+00
-1.111464e+00,1.520094e+00
-1.171310e+00,1.520758e+00
-1.187090e+00,1.513080e+00
-1.159098e+00,1.486593e+00
-1.172872e+00,1.515265e+00
-1.162655e+00,1.480657e+00
-1.165656e+00,1.507819e+00
-1.169805e+00,1.511841e+00
-1.167038e+00,1.517783e+00
-1.163401e+00,1.521503e+00
-1.146674e+00,1.552795e+00
-1.175077e+00,1.499726e+00
-1.187689e+00,1.532748e+00
-1.117222e+00,1.532656e+00
-1.132525e+00,1.480800e+00
-1.202664e+00,1.455975e+00
-1.186049e+00,1.478075e+00
-1.261564e+00,1.503877e+00
-1.126738e+00,1.517394e+00
-1.183231e+00,1.513309e+00
-1.177213e+00,1.492174e+00
-1.145591e+00,1.512501e+00
-1.133172e+00,1.545874e+00
-1.185873e+00,1.513037e+00
-1.142194e+00,1.483392e+00
-1.231070e+00,1.503971e+00
-1.154578e+00,1.503502e+00
-1.172532e+00,1.509991e+00
-1.218986e+00,1.454345e+00
-1.241013e+00,1.481515e+00
-1.183997e+00,1.512844e+00
-1.176288e+00,1.512611e+00
-1.151411e+00,1.486013e+00
-1.199139e+00,1.531884e+00
-1.214951e+00,1.526877e+00
-1.188218e+00,1.514753e+00
-1.166377e+00,1.537705e+00
-1.175494e+00,1.524196e+00
-1.214385e+00,1.511179e+00
-1.240559e+00,1.553811e+00
-1.190637e+00,1.472869e+00
-1.177190e+00,1.475288e+00
-1.123396e+00,1.499532e+00
-1.172266e+00,1.501554e+00
-1.173862e+00,1.533710e+00
-1.126045e+00,1.495729e+00
-1.168229e+00,1.541330e+00
-1.171491e+00,1.512171e+00
-1.176820e+00,1.471864e+00
-1.152819e+00,1.511128e+00
-1.152888e+00,1.476122e+00
-1.112739e+00,1.526654e+00
-1.211404e+00,1.530678e+00
-1.170749e+00,1.468832e+00
-1.219494e+00,1.506185e+00
-1.133980e+00,1.522896e+00
-1.173182e+00,1.514590e+00
-1.172184e+00,1.542072e+00
-1.183140e+00,1.510864e+00
-1.174639e+00,1.486130e+00
-1.173860e+00,1.535368e+00
-1.189561e+00,1.537469e+00
-1.171529e+00,1.509898e+00
-1.263444e+00,1.529500e+00
-1.158503e+00,1.492409e+00
-1.172679e+00,1.515297e+00
-1.151095e+00,1.499933e+00
-1.205975e+00,1.517494e+00
-1.203818e+00,1.491888e+00
-1.167393e+00,1.463986e+00
-1.216274e+00,1.550189e+00
-1.179884e+00,1.528041e+00
-1.178960e+00,1.518120e+00
-1.086010e+00,1.528105e+00
-1.216597e+00,1.534639e+00
-1.183492e+00,1.469567e+00
-1.244322e+00,1.544858e+00
-1.188515e+00,1.523052e+00
-1.172307e+00,1.572225e+00
-1.165824e+00,1.532654e+00
-1.171365e+00,1.512854e+00
-1.197617e+00,1.500419e+00
-1.230875e+00,1.511918e+00
-1.169184e+00,1.554479e+00
-1.111750e+00,1.526420e+00
-1.170759e+00,1.465714e+00
-1.222177e+00,1.498793e+00
-1.160604e+00,1.513729e+00
-1.178102e+00,1.515816e+00
-1.163386e+00,1.458970e+00
-1.193924e+00,1.469593e+00
-1.200928e+00,1.507799e+00
-1.163627e+00,1.546896e+00
-1.167217e+00,1.516743e+00
-1.176277e+00,1.548215e+00
-1.176959e+00,1.536028e+00
-1.140000e+00,1.518154e+00
-1.095467e+00,1.511149e+00
-1.112785e+00,1.513709e+00
-1.178080e+00,1.513028e+00
-1.204670e+00,1.463567e+00
-1.156228e+00,1.514261e+00
-1.172687e+00,1.518605e+00
-1.177852e+00,1.511718e+00
-1.175265e+00,1.534968e+00
-1.142544e+00,1.497546e+00
-1.181098e+00,1.522890e+00
-1.179779e+00,1.487135e+00
-1.169379e+00,1.528768e+00
-1.146178e+00,1.515002e+00
-1.188157e+00,1.499169e+00
-1.105874e+00,1.496517e+00
-1.208275e+00,1.467988e+00
-1.179772e+00,1.538073e+00
-1.198741e+00,1.513228e+00
-1.150588e+00,1.531691e+00
-1.225178e+00,1.508347e+00
-1.172037e+00,1.507559e+00
-1.186833e+00,1.532899e+00
-1.162520e+00,1.511509e+00
-1.184560e+00,1.536925e+00
-1.172614e+00,1.520884e+00
-1.168961e+00,1.542821e+00
-1.217262e+00,1.514928e+00
-1.173215e+00,1.512623e+00
-1.186663e+00,1.566020e+00
-1.171469e+00,1.554047e+00
-1.176147e+00,1.522048e+00
-1.079855e+00,1.520332e+00
-1.232294e+00,1.538964e+00
-1.186166e+00,1.490180e+00
-1.168914e+00,1.548836e+00
-1.089489e+00,1.512368e+00
-1.171919e+00,1.502427e+00
-1.243978e+00,1.464726e+00
-1.147228e+00,1.524775e+00
-1.201849e+00,1.512167e+00
-1.190631e+00,1.551263e+00
-1.217291e+00,1.513480e+00
-1.179643e+00,1.488644e+00
-1.192451e+00,1.536434e+00
-1.226694e+00,1.481710e+00
-1.198221e+00,1.531869e+00
-1.100534e+00,1.497604e+00
-1.163763e+00,1.470953e+00
-1.160493e+00,1.512426e+00
-1.114527e+00,1.510025e+00
-1.135453e+00,1.534354e+00
-1.181478e+00,1.533729e+00
-1.159834e+00,1.511033e+00
-1.170152e+00,1.512845e+00
-1.181837e+00,1.482815e+00
-1.163007e+00,1.494989e+00
-1.159210e+00,1.506877e+00
-1.178452e+00,1.494608e+00
-1.177680e+00,1.538525e+00
-1.131984e+00,1.516157e+00
-1.205841e+00,1.525253e+00
-1.172808e+00,1.524504e+00
-1.178298e+00,1.454549e+00
-1.151464e+00,1.506187e+00
-1.198283e+00,1.512373e+00
-1.214492e+00,1.515199e+00
-1.187373e+00,1.502484e+00
-1.168204e+00,1.520992e+00
-1.170451e+00,1.546734e+00
-1.132475e+00,1.514258e+00
-1.154927e+00,1.511183e+00
-1.201599e+00,1.540499e+00
-1.216373e+00,1.474542e+00
-1.166639e+00,1.568158e+00
-1.139754e+00,1.517787e+00
-1.171199e+00,1.525078e+00
-1.196764e+00,1.510398e+00
-1.231150e+00,1.506408e+00
-1.171913e+00,1.481858e+00
-1.161691e+00,1.514448e+00
-1.174290e+00,1.536444e+00
-1.171863e+00,1.489625e+00
-1.152949e+00,1.497018e+00
-1.174516e+00,1.514978e+00
-1.177082e+00,1.567482e+00
-1.187102e+00,1.535669e+00
-1.192920e+00,1.528368e+00
-1.153689e+00,1.523927e+00
-1.145517e+00,1.509198e+00
-1.168692e+00,1.514614e+00
-1.259713e+00,1.536731e+00
-1.193808e+00,1.503494e+00
-1.133059e+00,1.492358e+00
-1.177751e+00,1.463532e+00
-1.168593e+00,1.510776e+00
-1.098787e+00,1.509688e+00
-1.162937e+00,1.521496e+00
-1.111643e+00,1.496966e+00
-1.170579e+00,1.499101e+00
-1.173525e+00,1.523043e+00
-1.168664e+00,1.459898e+00
-1.174195e+00,1.512606e+00
-1.248341e+00,1.513848e+00
-1.123879e+00,1.521677e+00
-1.139414e+00,1.509177e+00
-1.179153e+00,1.519906e+00
-1.128168e+00,1.518313e+00
-1.173640e+00,1.509078e+00
-1.166853e+00,1.510134e+00
-1.183272e+00,1.558067e+00
-1.168496e+00,1.494550e+00
-1.191179e+00,1.490577e+00
-1.221342e+00,1.464167e+00
-1.178667e+00,1.502438e+00
-1.171265e+00,1.486077e+00
-1.181197e+00,1.509297e+00
-1.229322e+00,1.478422e+00
-1.148443e+00,1.539177e+00
-1.168487e+00,1.486376e+00
